repo,path,id,group,stated_status_line,lifecycle_phase,owner,baseline_status,baseline_closed,last_git_commit_date,last_git_commit,age_days,evidence_line,evidence_quote,evidence,classification_method,checked_boxes,unchecked_boxes,source_sha256,retirement_candidate,retirement_reason,duplicate_id_across_repos
futon6,futon6/holes/excursions/E-strategy-recognizer.md,E-strategy-recognizer,undetermined,,,,unknown,no,2026-06-22T17:48:22+01:00,d8658dbab201cef4539a41d63c8ccc7aba6ef127,91,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,02298a0711bcb3b795d127e64dfbef5a3d770914a2296eaf0710460db7948bb8,no,,
futon6,futon6/holes/excursions/E-structure-first-concepts.md,E-structure-first-concepts,undetermined,,,,unknown,no,2026-06-17T22:13:39+01:00,4bc98a517f79c2dbe4b58f7f5a7859e2d780b792,96,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,1c51d50d542685a5490d2e7f696f7668158e767f453c412804d67c035e8427cd,no,,
futon6,futon6/holes/excursions/E-superpod-ct-nlp-intrinsic-eval.md,E-superpod-ct-nlp-intrinsic-eval,open,L3: **Date:** 2026-06-12 · Joe + claude-6 · **Status: IDENTIFY + first findings**,L3 (status phase mentions): IDENTIFY,,identify + first findings**,no,2026-06-12T19:36:48+01:00,e203cae042ac5d135cef23ba5566efc14e5d8932,101,3,**Date:** 2026-06-12 · Joe + claude-6 · **Status: IDENTIFY + first findings**,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,822bb909068da8260d2d4964240d1d25c05d5d14f6688ee166bb74ed63703bf8,yes,Open; last Git touch 2026-06-12 UTC (101 days before census date).,
futon6,futon6/holes/excursions/E-superpod-hardening.md,E-superpod-hardening,undetermined,,,,legend: **open** (needs a fix before the superpod window) ·,no,2026-08-10T16:19:09+01:00,ce9cd2054878434564ceb01d9205e57098a05214,42,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,92f930c43686ad26ce9cf9ddeaa99c831c61aacec8476976dd1501ebafdce8ba,no,,
futon6,futon6/holes/excursions/E-superpod-mark3.md,E-superpod-mark3,open,L3: **Date:** 2026-06-16 · Joe + Claude owner · **Status: OUTLINE / planning**,,,outline / planning**,no,2026-06-18T08:07:41+01:00,b2bfc6082659312db82fdb8cf7ba2032e980a954,95,3,**Date:** 2026-06-16 · Joe + Claude owner · **Status: OUTLINE / planning**,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ad5351329846d7f8cf8823b14f81a249a08522b1ec58a90f062b1982970d3a28,yes,Open; last Git touch 2026-06-18 UTC (95 days before census date).,
futon6,futon6/holes/missions/E-anatomy-of-a-proof.md,E-anatomy-of-a-proof,open,L8: **Status:** :greenfield — HEAD + IDENTIFY + MAP; DERIVE direction sketched.,"L8 (status phase mentions): HEAD, IDENTIFY, MAP, DERIVE",,greenfield — head + identify + map; derive direction sketched.,no,2026-06-11T13:57:23+01:00,aefad37f9d2dee8a68c021622c325f3eee7e6e83,102,8,**Status:** :greenfield — HEAD + IDENTIFY + MAP; DERIVE direction sketched.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,60e1ef85fae0f3d30d9194cf40ac319b31abaa42341b20f4861981f3e0f8537f,yes,Open; last Git touch 2026-06-11 UTC (102 days before census date).,
futon6,futon6/holes/missions/E-mealy-style-transducer.md,E-mealy-style-transducer,open,"L9: **Status:** :greenfield — HEAD + design; INSTANTIATE is a Codex handoff, to be","L9 (status phase mentions): HEAD, INSTANTIATE",,"greenfield — head + design; instantiate is a codex handoff, to be",no,2026-06-11T10:25:10+01:00,d1c55e5b38e1216508f695b66136b62c695d7bf6,102,9,"**Status:** :greenfield — HEAD + design; INSTANTIATE is a Codex handoff, to be",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,e9bf59759878da0213d05896af55c072819e8e97f92c372fca88ccbc13a4a270,yes,Open; last Git touch 2026-06-11 UTC (102 days before census date).,
futon6,futon6/holes/missions/E-mission-head.md,E-mission-head,open,"L4: **Status:** :greenfield — HEAD only, by design. This excursion is itself the",L4 (status phase mentions): HEAD,,"greenfield — head only, by design. this excursion is itself the",no,2026-06-10T20:41:48+01:00,8bedb00baed327ca37f6b61cf284ea2bc2ecc830,103,4,"**Status:** :greenfield — HEAD only, by design. This excursion is itself the",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,82f652dfcb8bd770b6cb0b72af0694830faae12fbbc5374433121197b2a731d2,yes,Open; last Git touch 2026-06-10 UTC (103 days before census date).,
futon6,futon6/holes/missions/M-P3-rational-reconstruction.md,M-P3-rational-reconstruction,closed-witnessed,"L4: **Status:** COMPLETE (full cycle IDENTIFY→INSTANTIATE, 2026-03-06)","L4 (status phase mentions): IDENTIFY, INSTANTIATE","L5: futon6, with pattern discipline from futon3","complete (full cycle identify→instantiate, 2026-03-06)",yes,2026-03-07T23:04:21+00:00,742c9d3e23dc396abaff3332e62e487fb403e557,198,793,### Completion criteria check,"All five mission criteria checked, seven vPSR/vPUR pairs and three named pattern files; problem3-provenance.json recorded in final artifacts.",manual,0,0,a3dfd9b1f7b2295a18f18a63502d9811cf314ab660aebc461ab382dafc6c3ead,no,,
futon6,futon6/holes/missions/M-P7-rational-reconstruction.md,M-P7-rational-reconstruction,undetermined,"L4: **Status:** COMPLETE (VERIFY done, provenance JSON pending, 2026-03-07)",L4 (status phase mentions): VERIFY,"L5: futon6, with pattern discipline from futon3","complete (verify done, provenance json pending, 2026-03-07)",yes,2026-03-07T23:04:21+00:00,742c9d3e23dc396abaff3332e62e487fb403e557,198,609,"**Status: VERIFY complete, INSTANTIATE partial (provenance JSON pending).**","Header says COMPLETE while final status says INSTANTIATE partial; seventh criterion (provenance JSON) explicitly TODO. Conflicting mission/phase statuses, no retirement.",manual,0,0,91acc66fac2cb18976ab5addbf7fcfa79e39368163c5183c40df68af304ddfe9,no,,
futon6,futon6/holes/missions/M-P8-rational-reconstruction.md,M-P8-rational-reconstruction,undetermined,"L4: **Status:** COMPLETE (VERIFY done, pattern commit + provenance JSON pending, 2026-03-07)",L4 (status phase mentions): VERIFY,"L5: futon6, with pattern discipline from futon3","complete (verify done, pattern commit + provenance json pending, 2026-03-07)",yes,2026-03-07T23:04:21+00:00,742c9d3e23dc396abaff3332e62e487fb403e557,198,738,"**Status: VERIFY complete, INSTANTIATE partial (pattern commit + provenance JSON pending).**","Header says COMPLETE while final status says INSTANTIATE partial; provenance JSON and pattern commit pending. Conflicting statuses, no retirement.",manual,0,0,d1bd74e1cf125ccbce96422c79d15d68e9ed7cc9cf8194c81fdbab3e3ea3447a,no,,
futon6,futon6/holes/missions/M-artificial-stack-exchange.md,M-artificial-stack-exchange,open,L4: **Status:** IDENTIFY (mission proposal),L4 (status phase mentions): IDENTIFY,"L7: futon6, with dependencies on futon3c (social loop), futon3b (gates),",identify (mission proposal),no,2026-02-27T18:14:04+00:00,e1846de2359fb355eba9a5ed70fea9ea097dad9a,206,4,**Status:** IDENTIFY (mission proposal),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a10aa046828c1b7a4da5264c6141d135d9ea2f7ed4f9da509e9a5f4ee386eda7,yes,Open; last Git touch 2026-02-27 UTC (206 days before census date).,
futon6,futon6/holes/missions/M-bayesian-structure-learning.md,M-bayesian-structure-learning,closed-witnessed,"L4: **Status:** SUPERSEDED-AS-MISSION → recast toward Campaign-bayesian-structure-learning (Joe 2026-06-08; see §7b). Idea-of-record; NOT WM-pickable (a Campaign across math / differentiable-code / War-Machine domains, the last = E-efe-education).",,L5: Joe (frames it) / claude-7 (drafted),superseded-as-mission → recast toward campaign-bayesian-structure-learning (joe ,yes,2026-06-08T14:35:24+01:00,f423c7a1855ba082492f833ad0243fada23bf666,105,4,"**Status:** SUPERSEDED-AS-MISSION → recast toward Campaign-bayesian-structure-learning (Joe 2026-06-08; see §7b). Idea-of-record; NOT WM-pickable (a Campaign across math / differentiable-code / War-Machine domains, the last = E-efe-education).","Explicit SUPERSEDED-AS-MISSION: recast as cross-domain campaign because no single mission can own the transfer claim; idea retained, not WM-pickable.",manual,0,0,8dc47e68966d4bacb729c98c12a805c097b1bb77c7f7b8e724026c06acedd380,no,,
futon6,futon6/holes/missions/M-canon-fingerprint-store.md,M-canon-fingerprint-store,open,"L4: **Status:** DERIVE → INSTANTIATE — decisions resolved + holes articulated (Joe 2026-06-08): scope bindings (§2.1) + frequency-ordered MAP-REDUCE (§3.1) + SQLite; F1 schema delta in §8, holes in §9","L4 (status phase mentions): DERIVE, INSTANTIATE, MAP",L5: Joe (frames it) / claude-7 (drafted),derive → instantiate — decisions resolved + holes articulated (joe 2026-06-08): ,no,2026-06-08T14:06:05+01:00,6e789ce1de092cca0b35f6feacc4b2ed805da48c,105,4,"**Status:** DERIVE → INSTANTIATE — decisions resolved + holes articulated (Joe 2026-06-08): scope bindings (§2.1) + frequency-ordered MAP-REDUCE (§3.1) + SQLite; F1 schema delta in §8, holes in §9",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,6,8f5f16f3c1c861cba620b2e62ee7ee6498dab99bb0c7ab90916825dbb16eaf9f,yes,Open; last Git touch 2026-06-08 UTC (105 days before census date).,
futon6,futon6/holes/missions/M-differentiable-math.md,M-differentiable-math,open,L4: **Status:** IDENTIFY → pilot; claude-2 owns end-to-end (speculative-sequel scout),L4 (status phase mentions): IDENTIFY,,identify → pilot; claude-2 owns end-to-end (speculative-sequel scout),no,2026-06-01T17:53:19+01:00,8916a65f41feb2b475bc0fc4322adeba0a1caee0,112,4,**Status:** IDENTIFY → pilot; claude-2 owns end-to-end (speculative-sequel scout),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ab1286c80cbbf0f005f2e7642f611bfc6c6687df12b70628de6c0bcc478c50af,yes,Open; last Git touch 2026-06-01 UTC (112 days before census date).,
futon6,futon6/holes/missions/M-differentiable-substrate.md,M-differentiable-substrate,open,L4: **Status:** INSTANTIATE — scope-grain v2 producer live + wired to claude-4's rollout (see Checkpoint 1),L4 (status phase mentions): INSTANTIATE,L5: claude-3,instantiate — scope-grain v2 producer live + wired to claude-4's rollout (see ch,no,2026-06-09T22:12:55+01:00,b8a497f3ef61c4a90eecb445daffa188200d05d0,104,4,**Status:** INSTANTIATE — scope-grain v2 producer live + wired to claude-4's rollout (see Checkpoint 1),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,58c9eaeefc68883e33ff85226ba49c8f1f378094200aae8983d4bacb45b7ee86,yes,Open; last Git touch 2026-06-09 UTC (104 days before census date).,
futon6,futon6/holes/missions/M-distributed-frontiermath.md,M-distributed-frontiermath,undetermined,,,,unknown,no,2026-08-21T10:56:23+01:00,e72f7f399327ec139dfff502d3446aa31bc47fa1,31,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,5,4,fe9d751826c1c56e3f7079f647fdf010f9dfd418b2f9be0eac387ac4a857153b,no,,
futon6,futon6/holes/missions/M-distributed-proofreaders.md,M-distributed-proofreaders,open,L4: **Status:** DERIVE (working PoC in hand; derive gate minted below),L4 (status phase mentions): DERIVE,L3: claude-1 seat (this session) · paired (Joe + Opus),derive (working poc in hand; derive gate minted below),no,2026-06-13T12:22:27+01:00,9cad290b83f262ea78a377290e46a3a0ed856e1b,100,4,**Status:** DERIVE (working PoC in hand; derive gate minted below),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,bf06a9b32f80aa2facb42c25898f625b4002f66704b70d6a6b4a67dfcab2010b,yes,Open; last Git touch 2026-06-13 UTC (100 days before census date).,
futon6,futon6/holes/missions/M-efe-bge-followon-actions.md,M-efe-bge-followon-actions,open,"L4: Status: HANDOFF-READY. Exploration by the claude owner-session; reviewed by fable-2 (whistle,",,,handoff-ready. exploration by the claude owner-session; reviewed by fable-2 (whi,no,2026-06-12T17:26:35+01:00,dce8c4c07a5f1f3a5969e5b349121b85d7a09b8e,101,4,"Status: HANDOFF-READY. Exploration by the claude owner-session; reviewed by fable-2 (whistle,",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,73e21b08057779fcea126f6761dcf9f694d6fc17f2d5b0249037b2b8d4450e4d,yes,Open; last Git touch 2026-06-12 UTC (101 days before census date).,
futon6,futon6/holes/missions/M-futonzero-grounding.md,M-futonzero-grounding,closed-witnessed,"L6: **Status:** FOLDED into Campaign `C-falsifiable-missions` (2026-06-10, futon3c/holes/campaigns/) — this umbrella's diagnosis (closed loop) + grounding edges E1–E5 are the campaign's charter material; the three chartered constituents (M-peradam-grounding / M-pattern-posteriors / M-arguing-worlds) operationalize them. **Retired as a standalone mission** per `:O-capstone-form` → campaign. Kept as the diagnosis record.",,L7: claude-3 (authored as the sequel to `M-differentiable-substrate`; this mission is,"folded into campaign `c-falsifiable-missions` (2026-06-10, futon3c/holes/campaig",no,2026-06-10T10:30:45+01:00,7b1ffaded0c76109e3d600a2de0223ca3ec89ec2,103,6,"**Status:** FOLDED into Campaign `C-falsifiable-missions` (2026-06-10, futon3c/holes/campaigns/) — this umbrella's diagnosis (closed loop) + grounding edges E1–E5 are the campaign's charter material; the three chartered constituents (M-peradam-grounding / M-pattern-posteriors / M-arguing-worlds) operationalize them. **Retired as a standalone mission** per `:O-capstone-form` → campaign. Kept as the diagnosis record.",Explicitly retired as standalone mission with reason and successor C-falsifiable-missions; constituent missions carry its grounding edges.,manual,0,0,ed47611cf78a57ed966efbf6e1512214ec499bb37d23e2c077ce3a8f238d0927,no,,
futon6,futon6/holes/missions/M-hyperreal-dictionary-planning.md,M-hyperreal-dictionary-planning,open,L4: **Status:** IDENTIFY,L4 (status phase mentions): IDENTIFY,L5: Joe,identify,no,2026-05-03T19:11:53+01:00,90bb4d50fdfc365cff13bc3f29e0ba8077b668e6,141,4,**Status:** IDENTIFY,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,6723ccdb29fa9307f1b52a0682f39dd758b3b2961da0f7cc56f0c0ad2042d83d,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon6,futon6/holes/missions/M-live-efe-map.md,M-live-efe-map,open,L3: **Status: VERIFY complete (2026-07-04) — HEAD and IDENTIFY ratified by,"L3 (status phase mentions): VERIFY, HEAD, IDENTIFY","L202: unassigned (candidates: claude-driven integration, or a second",verify complete (2026-07-04) — head and identify ratified by,yes,2026-07-05T08:18:16+01:00,176187a16a1f867e5fc476cd8b4a2b45912ffa5b,78,3,**Status: VERIFY complete (2026-07-04) — HEAD and IDENTIFY ratified by,VERIFY phase complete only; mission not declared closed by that phase completion.,manual,0,0,0c05463e180281b27e476e5620425196a4b8fa30e90d05f7a6726fa310748006,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
futon6,futon6/holes/missions/M-metric-harness.md,M-metric-harness,open,L3: **Status:** HEAD complete; IDENTIFY authored; MAP complete (scratch-work survey);,"L3 (status phase mentions): HEAD, IDENTIFY, MAP",,head complete; identify authored; map complete (scratch-work survey);,yes,2026-06-23T18:26:31+01:00,22390cdc942d75a83bd581eef5709e4f2126d8c2,90,3,**Status:** HEAD complete; IDENTIFY authored; MAP complete (scratch-work survey);,HEAD/IDENTIFY/MAP milestones only; no mission close.,manual,0,0,ecc0ddf76cc25014b05950a288948df6bd2410bf26eb0d1c7f79e6ad7ee722eb,yes,Open; last Git touch 2026-06-23 UTC (90 days before census date).,
futon6,futon6/holes/missions/M-paper-reverse-morphogenesis.md,M-paper-reverse-morphogenesis,open,L4: **Status:** DERIVE (design spec for batch-002; implementation follows),L4 (status phase mentions): DERIVE,"L7: Joe (design, pipeline code), Rob (superpod execution)",derive (design spec for batch-002; implementation follows),no,2026-04-15T11:28:35+01:00,43e506dfd622fd38519981194c7b42951c4f43ad,159,4,**Status:** DERIVE (design spec for batch-002; implementation follows),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,4b28b7c2bd52152ce6f840bb7d82b2c7a341590768836ffeb5bf3347685bca6b,yes,Open; last Git touch 2026-04-15 UTC (159 days before census date).,
futon6,futon6/holes/missions/M-pheromone-field.md,M-pheromone-field,open,L3: **Status: IDENTIFY (2026-07-05). Chartered by Joe (emacs-repl) as the T1 follow-on,L3 (status phase mentions): IDENTIFY,L5: TBD.**,identify (2026-07-05). chartered by joe (emacs-repl) as the t1 follow-on,no,2026-07-05T08:15:43+01:00,d8fd86649e86180a4b797609a0d6fd0218994f4e,78,3,**Status: IDENTIFY (2026-07-05). Chartered by Joe (emacs-repl) as the T1 follow-on,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,12650fc053f87035ef10ebbcaba99bf181958252ad78d7cadde85292d9d6a88d,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
